,구,동,주야간,노면상태,기상상태,동_risk,주야간_risk,노면상태_risk,기상상태_risk,total_risk,corr_risk,동_eclo,주야간_eclo,노면상태_eclo,기상상태_eclo,eclo_risk_sum,eclo_risk_mul
143,장안구,정자동,야간,적설,흐림,54.0,1.0,1.0,3.0,59.0,112.92973184881296,4.458715596330276,4.488599348534202,4.25,4.421875,76.61918994486449,262.7748665503691
144,권선구,권선동,주간,기타,눈,53.0,2.0,2.0,2.0,59.0,111.9697721685042,4.657407407407407,4.476795931341386,4.666666666666667,3.5714285714285716,76.37229857684403,272.27237493146583
145,권선구,권선동,주간,서리/결빙,기타,53.0,2.0,3.0,1.0,59.0,111.9697721685042,4.657407407407407,4.476795931341386,4.875,4.833333333333333,77.84253667208212,275.25451778860867
146,팔달구,인계동,야간,건조,기타,52.0,1.0,5.0,1.0,59.0,111.12517033651122,4.650943396226415,4.488599348534202,4.444769140853302,4.833333333333333,77.41764521894724,273.3948349899076
147,팔달구,우만동,야간,건조,흐림,50.0,1.0,5.0,3.0,59.0,109.32060882420949,4.239130434782608,4.488599348534202,4.444769140853302,4.421875,76.59437392417011,251.93459179193113
148,팔달구,인계동,야간,서리/결빙,흐림,52.0,1.0,3.0,3.0,59.0,111.1251703365112,4.650943396226415,4.488599348534202,4.875,4.421875,77.43641774476062,274.2282809523078
149,권선구,세류동,주간,젖음/습기,비,49.0,2.0,4.0,4.0,59.0,108.3606491439007,4.954022988505747,4.476795931341386,4.841059602649007,4.798319327731092,78.07019785022725,290.2582340209848
150,권선구,권선동,야간,적설,비,53.0,1.0,1.0,4.0,59.0,112.02745109266208,4.657407407407407,4.488599348534202,4.25,4.798319327731092,77.1943260836727,274.7744692520511
151,팔달구,우만동,야간,서리/결빙,맑음,50.0,1.0,3.0,5.0,59.0,109.32060882420946,4.239130434782608,4.488599348534202,4.875,4.460807600950119,77.06353738426694,253.3741590924152
152,장안구,정자동,야간,기타,눈,54.0,1.0,2.0,2.0,59.0,112.92973184881296,4.458715596330276,4.488599348534202,4.666666666666667,3.5714285714285716,76.18541018295973,261.7354320265596
153,장안구,정자동,야간,서리/결빙,기타,54.0,1.0,3.0,1.0,59.0,112.92973184881296,4.458715596330276,4.488599348534202,4.875,4.833333333333333,77.65564827819782,264.7175748837024
154,장안구,영화동,주간,적설,맑음,51.0,2.0,1.0,5.0,59.0,110.16521065620243,4.2254901960784315,4.476795931341386,4.25,4.460807600950119,76.41309372836994,251.00762986743337
155,팔달구,인계동,주간,젖음/습기,기타,52.0,2.0,4.0,1.0,59.0,111.06749141235332,4.650943396226415,4.476795931341386,4.841059602649007,4.833333333333333,77.80213226355015,275.0002202103857
156,팔달구,인계동,주간,서리/결빙,눈,52.0,2.0,3.0,2.0,59.0,111.0674914123533,4.650943396226415,4.476795931341386,4.875,3.5714285714285716,76.57416789899638,272.57050560931356
157,팔달구,인계동,주간,기타,흐림,52.0,2.0,2.0,3.0,59.0,111.06749141235332,4.650943396226415,4.476795931341386,4.666666666666667,4.421875,77.21628099423448,273.4016067997897
158,권선구,세류동,주간,서리/결빙,맑음,49.0,2.0,3.0,5.0,59.0,108.3606491439007,4.954022988505747,4.476795931341386,4.875,4.460807600950119,77.76662652079726,288.629756304215
159,장안구,영화동,야간,기타,맑음,51.0,1.0,2.0,5.0,59.0,110.22288958036036,4.2254901960784315,4.488599348534202,4.666666666666667,4.460807600950119,76.84156381222942,251.62597068661813
160,팔달구,인계동,주간,적설,비,52.0,2.0,1.0,4.0,59.0,111.0674914123533,4.650943396226415,4.476795931341386,4.25,4.798319327731092,77.1760586552989,274.2459257773807
161,권선구,권선동,야간,서리/결빙,눈,53.0,1.0,3.0,2.0,59.0,112.02745109266208,4.657407407407407,4.488599348534202,4.875,3.5714285714285716,76.59243532737018,273.09904908398397
162,팔달구,화서동,주간,건조,비,48.0,2.0,5.0,4.0,59.0,107.45836838774984,4.282051282051282,4.476795931341386,4.444769140853302,4.798319327731092,77.00193568197706,255.9091764163352
163,장안구,정자동,주간,기타,기타,54.0,2.0,2.0,1.0,59.0,112.87205292465508,4.458715596330276,4.476795931341386,4.666666666666667,4.833333333333333,77.43551152767166,263.8909007311843
164,팔달구,화서동,주간,젖음/습기,맑음,48.0,2.0,4.0,5.0,59.0,107.45836838774984,4.282051282051282,4.476795931341386,4.841059602649007,4.460807600950119,77.0607144169918,256.16032981649096
165,팔달구,우만동,주간,기타,맑음,50.0,2.0,2.0,5.0,59.0,109.26292990005156,4.239130434782608,4.476795931341386,4.666666666666667,4.460807600950119,76.84340063374079,252.54748493989712
166,팔달구,화서동,야간,건조,맑음,48.0,1.0,5.0,5.0,59.0,107.51604731190773,4.282051282051282,4.488599348534202,4.444769140853302,4.460807600950119,76.67622737238891,254.55494459601286
167,팔달구,인계동,야간,젖음/습기,눈,52.0,1.0,4.0,2.0,59.0,111.1251703365112,4.650943396226415,4.488599348534202,4.841059602649007,3.5714285714285716,76.5520309188382,272.844751505761
168,장안구,영화동,주간,기타,비,51.0,2.0,2.0,4.0,59.0,110.16521065620243,4.2254901960784315,4.476795931341386,4.666666666666667,4.798319327731092,77.16727212181759,252.9802025069405
169,영통구,이의동,주간,건조,맑음,47.0,2.0,5.0,5.0,59.0,106.55608763159896,4.225352112676056,4.476795931341386,4.444769140853302,4.460807600950119,76.60772478582086,252.07302486747452
170,장안구,영화동,야간,건조,눈,51.0,1.0,5.0,2.0,59.0,110.22288958036036,4.2254901960784315,4.488599348534202,4.444769140853302,3.5714285714285716,75.7302872568945,249.35530219565786
171,장안구,영화동,주간,젖음/습기,눈,51.0,2.0,4.0,2.0,59.0,110.16521065620243,4.2254901960784315,4.476795931341386,4.841059602649007,3.5714285714285716,76.1147743014974,250.96068741613593
172,팔달구,우만동,주간,젖음/습기,흐림,50.0,2.0,4.0,3.0,59.0,109.26292990005156,4.239130434782608,4.476795931341386,4.841059602649007,4.421875,76.978860968773,253.5399770124092
173,팔달구,우만동,주간,서리/결빙,비,50.0,2.0,3.0,4.0,59.0,109.26292990005156,4.239130434782608,4.476795931341386,4.875,4.798319327731092,77.38924569385509,254.72839091273755
174,권선구,권선동,야간,젖음/습기,기타,53.0,1.0,4.0,1.0,59.0,112.02745109266208,4.657407407407407,4.488599348534202,4.841059602649007,4.833333333333333,77.82039969192395,275.5287636850561
175,장안구,영화동,야간,젖음/습기,흐림,51.0,1.0,4.0,3.0,59.0,110.22288958036036,4.2254901960784315,4.488599348534202,4.841059602649007,4.421875,76.97702414726164,252.6184627591302
176,권선구,세류동,주간,기타,맑음,49.0,2.0,2.0,5.0,58.0,107.27142456863253,4.954022988505747,4.476795931341386,4.666666666666667,4.460807600950119,76.55829318746393,283.33808963754825
177,팔달구,인계동,야간,젖음/습기,기타,52.0,1.0,4.0,1.0,58.0,110.035945761243,4.650943396226415,4.488599348534202,4.841059602649007,4.833333333333333,76.81393568074296,270.53522769623714
178,장안구,영화동,주간,젖음/습기,기타,51.0,2.0,4.0,1.0,58.0,109.07598608093426,4.2254901960784315,4.476795931341386,4.841059602649007,4.833333333333333,76.37667906340216,248.65116360661213
179,장안구,영화동,야간,적설,맑음,51.0,1.0,1.0,5.0,58.0,109.13366500509214,4.2254901960784315,4.488599348534202,4.25,4.460807600950119,75.42489714556275,246.5426373532848
180,장안구,정자동,야간,적설,눈,54.0,1.0,1.0,2.0,58.0,111.84050727354474,4.458715596330276,4.488599348534202,4.25,3.5714285714285716,74.76874351629306,256.6520986932262
181,장안구,영화동,야간,기타,비,51.0,1.0,2.0,4.0,58.0,109.13366500509214,4.2254901960784315,4.488599348534202,4.666666666666667,4.798319327731092,76.1790755390104,248.5152099927919
182,장안구,영화동,주간,기타,흐림,51.0,2.0,2.0,3.0,58.0,109.07598608093426,4.2254901960784315,4.476795931341386,4.666666666666667,4.421875,75.7908277940865,247.0525501960161
183,권선구,세류동,야간,서리/결빙,맑음,49.0,1.0,3.0,5.0,58.0,107.3291034927904,4.954022988505747,4.488599348534202,4.875,4.460807600950119,76.77842993799007,284.16476379006644
184,영통구,이의동,주간,젖음/습기,맑음,47.0,2.0,4.0,5.0,58.0,105.46686305633077,4.225352112676056,4.476795931341386,4.841059602649007,4.460807600950119,76.00401524761658,249.213417573804
185,장안구,영화동,주간,서리/결빙,눈,51.0,2.0,3.0,2.0,58.0,109.07598608093424,4.2254901960784315,4.476795931341386,4.875,3.5714285714285716,75.1487146988484,246.2214490055399
186,팔달구,인계동,야간,기타,흐림,52.0,1.0,2.0,3.0,58.0,110.035945761243,4.650943396226415,4.488599348534202,4.666666666666667,4.421875,76.22808441142729,268.9366142856411
187,권선구,권선동,야간,기타,눈,53.0,1.0,2.0,2.0,58.0,110.93822651739389,4.657407407407407,4.488599348534202,4.666666666666667,3.5714285714285716,75.38410199403685,267.8073824173173
188,장안구,영화동,주간,적설,비,51.0,2.0,1.0,4.0,58.0,109.07598608093424,4.2254901960784315,4.476795931341386,4.25,4.798319327731092,75.75060545515092,247.89686917360714
189,권선구,권선동,야간,서리/결빙,기타,53.0,1.0,3.0,1.0,58.0,110.93822651739389,4.657407407407407,4.488599348534202,4.875,4.833333333333333,76.85434008927494,270.7895252744601
190,장안구,영화동,야간,젖음/습기,눈,51.0,1.0,4.0,2.0,58.0,109.13366500509214,4.2254901960784315,4.488599348534202,4.841059602649007,3.5714285714285716,75.12657771869021,246.49569490198735
191,권선구,권선동,야간,적설,흐림,53.0,1.0,1.0,3.0,58.0,110.93822651739389,4.657407407407407,4.488599348534202,4.25,4.421875,75.81788175594161,268.8468169411268
192,팔달구,인계동,주간,서리/결빙,기타,52.0,2.0,3.0,1.0,58.0,109.97826683708512,4.650943396226415,4.476795931341386,4.875,4.833333333333333,76.83607266090114,270.2609817997897
193,팔달구,매산로1가,주간,건조,맑음,46.0,2.0,5.0,5.0,58.0,104.5645823001799,4.782608695652174,4.476795931341386,4.444769140853302,4.460807600950119,76.16498136879697,273.4814755716999
194,장안구,영화동,야간,서리/결빙,흐림,51.0,1.0,3.0,3.0,58.0,109.13366500509214,4.2254901960784315,4.488599348534202,4.875,4.421875,76.01096454461263,247.8792243485342
195,팔달구,인계동,야간,서리/결빙,눈,52.0,1.0,3.0,2.0,58.0,110.035945761243,4.650943396226415,4.488599348534202,4.875,3.5714285714285716,75.58597131618919,268.10551309516495
196,권선구,세류동,주간,건조,눈,49.0,2.0,5.0,2.0,58.0,107.27142456863253,4.954022988505747,4.476795931341386,4.444769140853302,3.5714285714285716,75.447016632129,281.06742114658806
197,팔달구,인계동,야간,적설,비,52.0,1.0,1.0,4.0,58.0,110.035945761243,4.650943396226415,4.488599348534202,4.25,4.798319327731092,76.18786207249171,269.78093326323216
198,권선구,세류동,주간,젖음/습기,흐림,49.0,2.0,4.0,3.0,58.0,107.27142456863253,4.954022988505747,4.476795931341386,4.841059602649007,4.421875,76.69375352249615,284.3305817100604
199,팔달구,화서동,주간,젖음/습기,비,48.0,2.0,4.0,4.0,58.0,106.36914381248162,4.282051282051282,4.476795931341386,4.841059602649007,4.798319327731092,76.39822614377277,253.0495691226647
200,팔달구,화서동,야간,젖음/습기,맑음,48.0,1.0,4.0,5.0,58.0,106.42682273663952,4.282051282051282,4.488599348534202,4.841059602649007,4.460807600950119,76.07251783418462,251.69533730234235
201,장안구,영화동,야간,건조,기타,51.0,1.0,5.0,1.0,58.0,109.13366500509215,4.2254901960784315,4.488599348534202,4.444769140853302,4.833333333333333,75.99219201879926,247.04577838613406
202,영통구,이의동,주간,건조,비,47.0,2.0,5.0,4.0,58.0,105.46686305633077,4.225352112676056,4.476795931341386,4.444769140853302,4.798319327731092,75.94523651260184,248.9622641736483
203,팔달구,화서동,주간,서리/결빙,맑음,48.0,2.0,3.0,5.0,58.0,106.36914381248162,4.282051282051282,4.476795931341386,4.875,4.460807600950119,76.09465481434279,251.4210914058949
204,팔달구,우만동,주간,기타,비,50.0,2.0,2.0,4.0,58.0,108.17370532478336,4.239130434782608,4.476795931341386,4.666666666666667,4.798319327731092,76.18091236052176,249.4367242460709
205,팔달구,화서동,주간,건조,흐림,48.0,2.0,5.0,3.0,58.0,106.36914381248164,4.282051282051282,4.476795931341386,4.444769140853302,4.421875,75.62549135424597,249.98152410541084
206,팔달구,우만동,주간,적설,맑음,50.0,2.0,1.0,5.0,58.0,108.17370532478336,4.239130434782608,4.476795931341386,4.25,4.460807600950119,75.42673396707411,247.46415160656377
207,팔달구,인계동,주간,적설,흐림,52.0,2.0,1.0,3.0,58.0,109.97826683708512,4.650943396226415,4.476795931341386,4.25,4.421875,75.79961432756781,268.3182734664564
208,팔달구,화서동,야간,건조,비,48.0,1.0,5.0,4.0,58.0,106.42682273663952,4.282051282051282,4.488599348534202,4.444769140853302,4.798319327731092,76.01373909916988,251.44418390218664
209,팔달구,인계동,주간,기타,눈,52.0,2.0,2.0,2.0,58.0,109.97826683708512,4.650943396226415,4.476795931341386,4.666666666666667,3.5714285714285716,75.36583456566305,267.27883894264687
210,장안구,정자동,야간,기타,기타,54.0,1.0,2.0,1.0,58.0,111.84050727354476,4.458715596330276,4.488599348534202,4.666666666666667,4.833333333333333,76.44731494486449,259.4259082170357
211,팔달구,우만동,주간,젖음/습기,눈,50.0,2.0,4.0,2.0,58.0,108.17370532478336,4.239130434782608,4.476795931341386,4.841059602649007,3.5714285714285716,75.12841454020158,247.41720915526633
212,팔달구,우만동,야간,기타,맑음,50.0,1.0,2.0,5.0,58.0,108.23138424894128,4.239130434782608,4.488599348534202,4.666666666666667,4.460807600950119,75.85520405093361,248.08249242574854
213,팔달구,우만동,야간,서리/결빙,비,50.0,1.0,3.0,4.0,58.0,108.23138424894124,4.239130434782608,4.488599348534202,4.875,4.798319327731092,76.40104911104791,250.26339839858898
214,권선구,권선동,주간,적설,눈,53.0,2.0,1.0,2.0,58.0,110.880547593236,4.657407407407407,4.476795931341386,4.25,3.5714285714285716,74.95563191017736,267.1890415981325
215,팔달구,우만동,야간,젖음/습기,흐림,50.0,1.0,4.0,3.0,58.0,108.23138424894128,4.239130434782608,4.488599348534202,4.841059602649007,4.421875,75.99066438596583,249.07498449826062
216,권선구,세류동,야간,젖음/습기,비,49.0,1.0,4.0,4.0,58.0,107.3291034927904,4.954022988505747,4.488599348534202,4.841059602649007,4.798319327731092,77.08200126742005,285.7932415068362
217,권선구,세류동,주간,서리/결빙,비,49.0,2.0,3.0,4.0,58.0,107.2714245686325,4.954022988505747,4.476795931341386,4.875,4.798319327731092,77.10413824757823,285.51899561038874
218,권선구,권선동,주간,기타,기타,53.0,2.0,2.0,1.0,58.0,110.880547593236,4.657407407407407,4.476795931341386,4.666666666666667,4.833333333333333,76.63420333874879,269.962851121942
219,권선구,세류동,야간,건조,흐림,49.0,1.0,5.0,3.0,58.0,107.3291034927904,4.954022988505747,4.488599348534202,4.444769140853302,4.421875,76.30926647789325,282.7251964895823
220,팔달구,우만동,주간,건조,기타,50.0,2.0,5.0,1.0,58.0,108.17370532478338,4.239130434782608,4.476795931341386,4.444769140853302,4.833333333333333,75.99402884031062,247.96729263941305
221,영통구,이의동,야간,건조,맑음,47.0,1.0,5.0,5.0,58.0,105.52454198048864,4.225352112676056,4.488599348534202,4.444769140853302,4.460807600950119,75.61952820301367,247.60803235332594
222,팔달구,우만동,야간,건조,눈,50.0,1.0,5.0,2.0,58.0,108.23138424894128,4.239130434782608,4.488599348534202,4.444769140853302,3.5714285714285716,74.74392749559868,245.81182393478826
223,팔달구,우만동,주간,서리/결빙,흐림,50.0,2.0,3.0,3.0,58.0,108.17370532478336,4.239130434782608,4.476795931341386,4.875,4.421875,76.012801366124,248.80073860181318
224,장안구,정자동,주간,적설,기타,54.0,2.0,1.0,1.0,58.0,111.78282834938686,4.458715596330276,4.476795931341386,4.25,4.833333333333333,76.018844861005,258.80756739785096
225,팔달구,화서동,야간,서리/결빙,맑음,48.0,1.0,3.0,5.0,57.0,105.33759816137132,4.282051282051282,4.488599348534202,4.875,4.460807600950119,75.10645823153561,246.95609889174634
226,권선구,세류동,주간,건조,기타,49.0,2.0,5.0,1.0,57.0,106.18219999336432,4.954022988505747,4.476795931341386,4.444769140853302,4.833333333333333,75.70892139403377,278.7578973370642
227,팔달구,매산로1가,주간,젖음/습기,맑음,46.0,2.0,4.0,5.0,57.0,103.47535772491167,4.782608695652174,4.476795931341386,4.841059602649007,4.460807600950119,75.56127183059269,270.6218682780294
228,팔달구,화서동,야간,건조,흐림,48.0,1.0,5.0,3.0,57.0,105.33759816137132,4.282051282051282,4.488599348534202,4.444769140853302,4.421875,74.63729477143879,245.51653159126226
229,권선구,세류동,주간,서리/결빙,흐림,49.0,2.0,3.0,3.0,57.0,106.1821999933643,4.954022988505747,4.476795931341386,4.875,4.421875,75.72769391984714,279.59134329946437
230,영통구,이의동,주간,젖음/습기,비,47.0,2.0,4.0,4.0,57.0,104.37763848106256,4.225352112676056,4.476795931341386,4.841059602649007,4.798319327731092,75.34152697439755,246.1026568799778
231,권선구,세류동,주간,젖음/습기,눈,49.0,2.0,4.0,2.0,57.0,106.1821999933643,4.954022988505747,4.476795931341386,4.841059602649007,3.5714285714285716,74.84330709392472,278.2078138529176
232,팔달구,인계동,야간,적설,흐림,52.0,1.0,1.0,3.0,57.0,108.9467211859748,4.650943396226415,4.488599348534202,4.25,4.421875,74.81141774476062,263.8532809523078
233,권선구,세류동,야간,기타,맑음,49.0,1.0,2.0,5.0,57.0,106.2398789175222,4.954022988505747,4.488599348534202,4.666666666666667,4.460807600950119,75.57009660465674,278.8730971233997
234,팔달구,화서동,야간,젖음/습기,비,48.0,1.0,4.0,4.0,57.0,105.33759816137132,4.282051282051282,4.488599348534202,4.841059602649007,4.798319327731092,75.4100295609656,248.58457660851613
